"hhid","fhh","covid_shock","ag_comm","irrigation","drought","flood","extension_training","animal_ded_area","rice","feed_Chickens","feed_Cattle"
"HID481917",0,1,2,1,0,0,NA,1,1,1,1
"HID481918",0,1,2,1,0,0,NA,1,1,2,1
"HID482033",0,1,2,1,0,0,NA,1,1,1,1
"HID482279",0,1,2,0,0,0,NA,1,0,1,NA
"HID482395",0,1,2,0,0,0,NA,1,1,2,1
"HID482400",0,1,2,1,0,0,NA,1,1,2,1
"HID482422",1,1,2,1,0,0,NA,1,1,1,1
"HID482428",0,1,2,1,0,0,NA,1,0,1,NA
"HID482436",0,1,2,1,0,0,NA,1,1,1,1
"HID482438",0,1,2,1,0,0,NA,0,1,NA,1
"HID482469",0,1,2,1,0,0,NA,1,1,NA,1
"HID482526",1,1,2,1,1,0,NA,1,1,1,1
"HID482719",1,1,2,1,0,0,NA,1,1,1,NA
"HID482826",0,1,2,1,0,0,NA,1,1,1,NA
"HID482828",0,2,2,1,0,1,NA,1,1,2,NA
"HID482956",0,1,2,1,1,0,NA,1,1,2,NA
"HID483069",0,1,2,1,0,0,NA,1,1,1,NA
"HID483093",0,2,2,1,1,0,NA,0,0,1,NA
"HID483190",1,1,2,NA,0,0,NA,1,0,1,NA
"HID483251",0,1,2,1,0,0,NA,1,0,2,NA
"HID483401",0,1,2,1,0,0,NA,1,1,1,NA
"HID483410",1,1,2,0,0,0,NA,1,1,1,NA
"HID483497",0,1,2,1,0,1,NA,1,1,1,1
"HID483504",0,1,2,0,0,0,NA,1,1,2,NA
"HID483637",0,1,2,1,1,0,0,1,1,NA,1
"HID483686",0,1,2,1,0,0,NA,1,0,1,NA
"HID483756",1,1,2,0,0,0,NA,1,1,1,1
"HID483887",0,1,2,1,0,0,NA,1,1,1,NA
"HID483894",1,1,2,NA,0,0,NA,1,0,1,NA
"HID483924",0,1,2,1,0,0,NA,1,1,1,1
"HID484157",0,1,2,1,0,0,NA,1,1,1,NA
"HID484172",0,1,1,1,0,0,NA,1,1,2,NA
"HID484195",1,1,2,1,0,0,NA,1,1,2,NA
"HID484234",0,1,2,1,0,0,NA,1,1,1,NA
"HID484313",1,1,2,1,0,0,NA,1,1,1,NA
"HID484360",0,2,2,0,0,0,NA,1,0,NA,1
"HID484416",0,1,2,0,0,0,NA,1,1,NA,1
"HID484419",0,2,2,1,1,0,NA,1,1,1,NA
"HID484515",0,1,2,1,0,0,NA,1,0,1,NA
"HID484576",0,2,1,1,0,0,NA,1,1,2,NA
"HID484665",0,1,2,1,0,0,NA,1,0,2,NA
"HID484672",0,1,2,0,0,0,NA,1,0,1,NA
"HID484856",0,1,2,1,0,0,NA,1,1,2,NA
"HID484870",0,1,2,1,0,0,NA,1,1,1,1
"HID484976",1,1,2,1,0,0,NA,1,1,1,1
"HID484978",1,2,2,1,1,0,NA,1,0,2,2
"HID485146",1,1,2,1,0,0,NA,1,0,1,NA
"HID485152",0,1,2,1,0,0,NA,1,1,1,1
"HID485189",1,1,2,1,0,0,NA,1,1,1,NA
"HID485228",0,1,2,1,1,0,NA,1,1,NA,1
"HID485266",0,1,2,1,0,0,NA,1,1,1,NA
"HID485338",1,2,2,1,0,0,NA,1,0,2,1
"HID485354",1,1,2,1,0,0,NA,1,1,2,1
"HID485591",1,2,2,NA,0,0,NA,1,0,1,NA
"HID485609",1,1,2,0,0,0,NA,1,1,1,1
"HID485629",0,1,2,1,0,0,NA,1,1,1,1
"HID485750",1,1,2,1,1,0,NA,1,1,1,1
"HID485932",0,1,2,1,0,0,NA,0,1,NA,1
"HID485942",0,1,2,1,1,0,NA,1,1,1,1
"HID485967",0,2,2,1,0,0,NA,1,1,1,NA
"HID486155",1,1,2,1,1,0,NA,1,1,1,NA
"HID486281",0,1,2,1,0,0,NA,1,1,2,1
"HID486286",0,1,1,0,0,0,NA,1,1,2,NA
"HID486295",1,1,2,1,0,0,NA,1,0,1,NA
"HID486369",0,1,2,1,0,0,NA,1,1,1,1
"HID486444",0,1,2,0,0,0,NA,1,0,1,NA
"HID486653",0,1,2,0,1,0,NA,1,1,1,NA
"HID486768",1,1,2,NA,0,0,NA,1,0,1,1
"HID486816",1,1,2,1,0,0,NA,1,0,1,NA
"HID486925",0,1,2,1,0,0,NA,1,0,1,NA
"HID486936",0,1,2,1,0,0,NA,1,1,2,2
"HID487118",0,1,2,NA,0,0,NA,1,0,2,2
"HID487289",0,1,2,0,0,0,NA,1,1,1,NA
"HID487406",0,1,2,1,0,0,NA,1,1,1,NA
"HID487475",0,1,2,1,0,0,NA,1,0,1,NA
"HID487512",1,1,2,NA,0,0,NA,1,0,1,NA
"HID487734",1,1,2,1,1,0,NA,1,1,2,2
"HID487741",0,1,2,1,0,0,NA,1,1,1,1
"HID487796",1,1,2,1,1,0,NA,1,1,1,1
"HID487877",1,1,2,1,0,1,NA,1,0,2,NA
"HID487942",0,1,2,1,0,0,0,1,1,1,NA
"HID487983",0,1,2,NA,0,0,NA,1,0,2,NA
"HID488140",0,1,2,1,1,0,NA,1,1,2,NA
"HID488158",0,1,2,0,0,0,NA,1,1,1,NA
"HID488168",0,1,2,NA,0,0,NA,1,0,1,1
"HID488211",0,2,2,0,0,0,NA,1,0,1,1
"HID488507",1,1,2,1,0,0,NA,1,1,2,1
"HID488538",0,1,2,1,0,0,NA,1,1,1,NA
"HID488590",0,1,2,1,1,1,NA,1,1,1,NA
"HID488610",0,1,2,1,0,0,NA,1,1,2,NA
"HID488621",0,2,2,1,0,0,NA,1,1,1,NA
"HID488771",0,1,2,1,0,0,NA,1,1,3,1
"HID488818",0,1,2,1,1,0,NA,1,1,1,NA
"HID488860",1,1,2,0,0,0,NA,1,1,1,1
"HID489042",0,1,2,0,0,1,NA,1,1,1,1
"HID489110",1,1,2,1,0,0,NA,1,1,1,NA
"HID489137",1,1,2,1,1,0,NA,1,1,2,NA
"HID489256",0,1,2,0,0,0,NA,1,1,1,1
"HID489313",0,1,2,0,0,1,NA,1,0,1,NA
"HID489373",0,1,2,1,1,0,NA,1,1,2,NA
"HID489474",0,1,2,1,0,0,NA,1,0,NA,2
"HID489547",0,2,1,0,0,0,NA,1,1,2,2
"HID489675",0,1,2,1,1,0,NA,1,1,2,NA
"HID489773",0,1,2,1,0,0,NA,1,1,1,1
"HID490007",0,1,2,0,0,0,NA,1,1,NA,1
"HID490020",1,1,2,1,0,0,NA,1,1,1,1
"HID490074",1,1,2,1,0,0,NA,1,1,1,1
"HID490117",0,2,2,0,0,0,NA,1,0,2,NA
"HID490168",1,1,2,NA,0,0,NA,1,0,1,NA
"HID490417",1,2,1,0,0,0,NA,1,0,2,NA
"HID490467",0,1,2,1,1,0,NA,1,1,1,1
"HID490542",0,2,2,0,0,0,NA,1,0,1,NA
"HID490580",0,1,2,1,1,0,NA,1,1,2,NA
"HID490616",0,1,2,1,0,0,NA,1,1,2,2
"HID490778",1,1,2,1,0,0,NA,1,1,2,NA
"HID491021",1,1,2,NA,0,0,NA,1,0,1,1
"HID491056",0,1,2,1,0,0,NA,1,1,1,NA
"HID491095",0,2,2,1,1,0,NA,1,1,1,NA
"HID491524",0,1,2,0,0,0,NA,1,1,2,NA
"HID491673",1,1,2,NA,0,0,NA,1,0,2,NA
"HID491756",0,2,2,0,0,0,NA,1,1,2,NA
"HID491836",0,1,2,1,0,0,NA,1,1,1,2
"HID491929",0,1,2,1,0,0,NA,1,1,1,NA
"HID491972",1,1,2,1,0,0,NA,1,1,1,NA
"HID491999",0,1,2,1,0,0,NA,1,1,1,1
"HID492022",1,1,2,1,0,0,NA,1,1,2,NA
"HID492026",0,1,2,1,0,0,NA,1,1,1,1
"HID492051",0,1,2,0,0,1,NA,1,1,NA,1
"HID492147",0,1,2,0,0,0,NA,1,1,1,NA
"HID492290",1,1,2,1,0,0,NA,1,1,2,NA
"HID492298",1,1,2,1,0,0,NA,1,0,2,NA
"HID492321",0,1,2,1,0,0,NA,1,1,2,NA
"HID492355",1,1,2,0,0,0,NA,1,1,1,1
"HID492469",0,1,2,1,1,0,NA,1,1,1,1
"HID492674",0,1,2,0,0,0,NA,1,1,1,NA
"HID492702",0,1,2,1,0,0,NA,1,1,2,NA
"HID492784",0,2,2,1,1,0,NA,1,1,1,1
"HID492888",0,1,2,1,0,0,NA,1,1,1,1
"HID492900",0,1,2,1,1,0,NA,1,1,1,1
"HID492927",0,1,2,1,1,0,NA,1,1,2,1
"HID493028",0,1,2,1,1,0,NA,1,1,1,1
"HID493034",0,1,2,1,1,0,NA,1,1,1,NA
"HID493144",1,1,2,1,1,1,NA,1,1,1,1
"HID493182",0,1,2,1,0,0,NA,1,1,2,2
"HID493237",1,1,2,1,1,0,NA,1,1,1,1
"HID493258",0,2,2,NA,0,0,NA,1,0,1,NA
"HID493319",1,1,2,0,1,0,NA,1,1,1,NA
"HID493321",0,1,2,1,0,0,NA,1,0,2,NA
"HID493458",0,1,2,1,0,0,NA,1,1,1,1
"HID493579",0,1,2,1,0,0,NA,1,1,1,NA
"HID493708",0,1,2,0,0,0,NA,0,0,2,NA
"HID493746",0,1,2,1,0,0,NA,1,1,1,NA
"HID493973",1,1,2,1,0,0,NA,1,1,1,1
"HID494019",0,1,2,1,0,0,NA,0,0,2,NA
"HID494163",0,1,2,1,0,0,NA,1,0,NA,1
"HID494241",0,1,2,1,0,0,NA,1,0,NA,1
"HID494257",0,2,2,1,1,0,NA,1,1,1,1
"HID494310",1,1,2,1,1,0,NA,1,1,1,NA
"HID494350",0,1,2,1,1,0,NA,1,1,1,1
"HID494447",0,1,2,1,0,0,NA,1,1,1,1
"HID494632",0,1,2,1,0,0,NA,1,1,1,NA
"HID494635",1,1,2,1,0,0,NA,1,0,2,NA
"HID494732",1,1,2,1,0,0,NA,1,1,1,NA
"HID494803",0,1,2,0,0,0,NA,1,1,NA,1
"HID494830",0,1,2,1,1,0,NA,1,1,2,1
"HID494864",1,1,2,1,1,0,NA,1,1,1,NA
"HID494915",1,1,2,1,0,1,NA,1,1,2,2
"HID494951",0,1,2,1,0,0,NA,1,1,1,NA
"HID495138",0,1,2,1,0,0,NA,1,0,2,NA
"HID495297",0,1,2,1,0,0,NA,1,1,1,1
"HID495476",0,1,2,1,1,0,NA,1,1,1,NA
"HID495482",0,1,2,1,0,0,NA,1,0,1,NA
"HID495678",0,2,2,1,1,0,NA,1,1,1,NA
"HID495688",0,1,2,1,0,0,NA,1,1,1,NA
"HID495748",0,1,2,1,0,0,NA,1,1,2,NA
"HID496023",0,2,2,1,1,0,NA,1,1,1,1
"HID496064",0,1,2,1,0,0,NA,1,1,1,1
"HID496128",0,1,2,1,0,0,NA,1,0,1,NA
"HID496219",0,1,2,1,0,0,NA,1,0,2,1
"HID496220",0,2,2,1,0,0,NA,1,1,1,1
"HID496247",0,1,2,1,0,0,NA,1,0,2,NA
"HID496282",1,1,2,1,0,0,NA,0,1,1,NA
"HID496289",0,1,2,1,0,0,NA,1,1,1,1
"HID496347",0,1,2,1,1,0,NA,1,0,1,NA
"HID496376",0,1,2,1,0,0,NA,1,1,1,1
"HID496422",1,1,2,1,0,0,NA,1,1,2,NA
"HID496566",0,1,2,1,1,0,NA,1,1,1,1
"HID496571",0,1,2,1,1,0,NA,1,1,2,NA
"HID496582",1,1,2,1,0,0,NA,1,1,1,1
"HID496591",1,1,2,1,0,0,NA,0,0,NA,1
"HID496679",0,2,2,1,0,0,NA,1,1,NA,1
"HID496749",0,1,2,1,0,0,NA,1,1,1,1
"HID496795",0,1,2,0,0,0,NA,1,1,2,2
"HID496876",0,1,2,1,0,0,NA,1,1,2,2
"HID496882",0,1,2,1,0,0,NA,1,1,1,1
"HID496964",0,1,2,0,0,0,NA,1,1,1,NA
"HID496970",0,1,2,1,1,0,NA,1,1,1,1
"HID497085",1,1,2,1,0,0,NA,1,1,1,NA
"HID497199",0,1,2,1,0,0,NA,1,1,1,NA
"HID497209",1,1,2,1,0,0,NA,1,1,1,1
"HID497234",0,2,2,NA,1,0,NA,1,0,2,NA
"HID497254",1,1,2,1,0,0,NA,1,1,1,1
"HID497340",1,1,2,NA,0,0,NA,1,0,1,NA
"HID497399",0,1,2,0,1,0,NA,1,1,1,NA
"HID497876",1,1,2,1,0,0,NA,1,0,1,NA
"HID498011",0,1,2,1,0,0,NA,1,1,1,1
"HID498055",0,2,2,1,1,0,NA,1,1,2,NA
"HID498142",0,2,2,1,0,0,NA,1,1,1,NA
"HID498194",1,1,2,1,1,0,NA,1,0,1,NA
"HID498270",0,1,2,1,0,0,NA,1,1,2,1
"HID498276",1,1,2,1,0,0,NA,1,1,1,1
"HID498319",0,1,2,1,0,0,NA,1,1,1,NA
"HID498400",0,1,2,1,0,0,NA,1,1,1,1
"HID498403",0,1,2,1,0,0,NA,1,1,1,NA
"HID498449",1,1,2,1,1,1,NA,1,1,1,NA
"HID498500",0,1,2,1,0,0,NA,1,0,NA,2
"HID498509",1,1,2,1,0,0,NA,1,1,1,1
"HID498548",0,1,2,1,0,1,NA,1,1,1,1
"HID498580",0,1,2,1,0,0,NA,1,0,1,NA
"HID498582",0,1,2,0,0,0,NA,1,1,1,1
"HID498672",1,1,2,1,1,0,NA,1,1,1,NA
"HID498713",0,1,2,1,0,0,NA,1,1,1,1
"HID498828",0,1,2,1,1,0,NA,1,1,1,1
"HID499077",1,1,2,1,0,0,NA,1,1,NA,1
"HID499199",0,1,2,1,0,0,NA,1,0,2,2
"HID499224",1,1,2,1,1,0,NA,1,1,2,2
"HID499428",0,1,2,1,0,0,NA,1,1,2,2
"HID499534",0,2,2,0,1,0,NA,1,1,2,NA
"HID499577",0,1,2,1,0,1,NA,1,1,1,NA
"HID499583",0,1,2,1,0,0,NA,1,1,1,NA
"HID499593",0,1,2,0,0,0,NA,1,0,1,1
"HID499603",0,1,2,1,0,0,NA,1,0,1,1
"HID499681",0,1,2,NA,0,0,NA,1,0,1,NA
"HID499743",0,1,2,1,1,0,NA,1,1,1,NA
"HID500088",0,1,2,1,1,0,NA,1,1,1,NA
"HID500188",0,1,2,1,0,0,NA,0,1,1,NA
"HID500210",1,1,2,0,0,0,NA,1,1,1,NA
"HID500215",0,1,2,1,0,0,NA,1,0,2,1
"HID500230",0,1,2,1,0,0,NA,1,1,2,NA
"HID500279",0,1,2,0,0,0,NA,0,1,NA,NA
"HID500296",0,1,2,1,0,0,NA,1,1,2,1
"HID500354",0,1,2,0,0,0,NA,1,1,1,NA
"HID500408",0,1,2,1,0,0,NA,1,1,1,NA
"HID500424",1,1,2,NA,0,0,NA,1,0,1,NA
"HID500427",0,2,2,1,0,1,NA,1,0,2,1
"HID500428",0,1,2,NA,0,0,NA,1,0,1,1
"HID500836",0,2,2,0,0,1,NA,1,0,1,NA
"HID500981",1,1,1,1,0,0,NA,1,1,1,1
"HID501164",0,1,2,1,1,0,NA,1,1,NA,1
"HID501170",1,1,2,1,0,0,NA,1,1,2,NA
"HID501392",0,1,2,1,0,0,NA,1,1,1,NA
"HID501500",1,1,2,1,0,0,NA,1,1,1,NA
"HID501580",0,1,2,1,0,0,NA,1,1,1,NA
"HID501728",0,1,2,1,1,0,NA,1,1,1,1
"HID501836",1,1,2,0,0,0,NA,1,1,NA,1
"HID501894",0,1,2,1,0,0,NA,1,1,1,1
"HID502298",1,2,2,NA,1,0,NA,1,0,1,NA
"HID502354",0,1,2,1,0,0,NA,1,1,1,1
"HID502386",0,1,2,1,0,0,NA,1,1,2,NA
"HID502449",1,2,2,1,0,0,NA,1,1,2,2
"HID502588",0,1,2,1,0,0,NA,1,1,1,NA
"HID502871",0,1,2,0,0,0,NA,1,0,2,NA
"HID502892",0,1,2,0,0,0,NA,1,0,1,1
"HID502950",0,1,2,0,1,0,NA,1,1,NA,1
"HID503066",0,1,2,1,0,0,NA,1,1,2,2
"HID503131",0,1,2,1,0,0,NA,1,0,1,NA
"HID503275",0,2,2,1,0,0,NA,1,0,2,NA
"HID503315",1,1,2,1,0,0,NA,1,1,2,NA
"HID503319",0,1,2,0,0,0,NA,1,1,1,NA
"HID503407",0,1,2,1,1,0,NA,1,1,1,1
"HID503445",0,1,2,1,0,0,NA,0,0,1,NA
"HID503475",0,2,1,NA,0,0,NA,1,0,2,NA
"HID503488",1,1,2,1,1,0,NA,1,1,1,NA
"HID503680",0,1,2,1,1,0,NA,1,1,1,1
"HID503762",1,1,2,NA,0,0,NA,1,0,1,NA
"HID503789",0,1,2,1,0,0,NA,1,1,1,NA
"HID503907",0,1,2,1,0,0,NA,1,1,1,NA
"HID503914",0,1,2,0,0,0,NA,1,1,2,NA
"HID504186",0,1,2,1,0,1,NA,1,1,2,NA
"HID504194",1,2,2,0,1,1,NA,1,1,1,NA
"HID504221",0,1,1,1,0,0,NA,0,0,2,NA
"HID504366",0,1,2,0,0,0,NA,1,1,1,1
"HID504406",0,1,2,0,0,0,NA,1,1,1,1
"HID504472",0,1,2,0,0,0,NA,1,1,NA,1
"HID504539",0,1,2,1,0,0,NA,1,1,2,NA
"HID504547",0,2,2,0,0,1,NA,1,0,1,NA
"HID504564",0,1,2,1,0,0,NA,1,1,1,2
"HID504592",0,1,2,1,0,0,NA,1,0,1,NA
"HID504598",1,1,2,0,0,0,NA,1,1,NA,1
"HID504648",0,1,2,0,0,0,NA,1,0,1,NA
"HID504900",0,2,2,1,0,0,NA,1,0,1,NA
"HID504949",0,1,2,1,0,0,NA,1,1,2,1
"HID504953",1,1,2,NA,0,0,NA,1,0,NA,1
"HID504964",1,1,2,1,0,0,NA,1,1,1,NA
"HID505306",0,1,2,1,0,0,NA,1,1,1,NA
"HID505498",0,1,2,1,0,0,NA,1,1,2,2
"HID505500",1,1,2,1,1,1,NA,1,1,NA,1
"HID505515",0,1,2,1,0,0,NA,1,1,1,1
"HID505582",1,1,2,1,0,0,NA,1,1,1,1
"HID505734",1,1,2,1,0,0,NA,1,1,1,1
"HID505797",0,1,2,1,0,0,NA,1,1,1,1
"HID505993",0,1,2,1,0,1,NA,1,1,2,2
"HID506052",0,1,2,1,0,0,NA,1,1,1,NA
"HID506159",1,2,2,0,1,1,NA,1,1,1,NA
"HID506204",0,2,2,1,1,1,NA,1,0,1,NA
"HID506229",0,1,2,1,0,0,NA,1,1,1,1
"HID506295",0,1,2,1,0,0,NA,1,1,2,1
"HID506526",0,1,2,1,1,0,NA,1,1,1,NA
"HID506528",0,1,2,1,0,0,NA,1,1,1,NA
"HID506661",0,1,2,1,0,0,NA,1,1,1,NA
"HID506731",0,1,2,0,0,0,NA,1,1,2,1
"HID506988",0,1,2,1,0,0,NA,1,1,NA,1
"HID506994",0,1,2,1,0,0,NA,1,1,1,NA
"HID507051",1,1,2,1,0,0,NA,1,1,2,NA
"HID507121",0,1,2,1,0,0,NA,1,1,1,1
"HID507285",1,1,2,0,0,0,NA,1,1,1,1
"HID507291",0,1,2,0,1,0,NA,1,1,1,NA
"HID507367",1,1,2,1,0,0,NA,1,1,1,1
"HID507393",0,1,2,1,0,0,NA,1,0,1,NA
"HID507607",0,1,2,1,0,0,NA,1,1,2,1
"HID507733",0,1,2,1,0,0,NA,1,0,2,2
"HID507809",1,1,2,1,0,0,NA,1,1,1,NA
"HID507820",1,1,2,0,0,1,NA,1,1,2,1
"HID507974",0,1,2,1,1,0,NA,1,1,2,2
"HID508098",0,1,2,0,0,0,NA,1,1,1,NA
"HID508108",0,1,2,1,1,1,NA,1,1,NA,1
"HID508189",0,1,2,1,0,0,NA,1,0,1,NA
"HID508292",0,1,2,NA,0,0,NA,1,0,2,NA
"HID508302",1,1,2,1,1,0,NA,1,1,1,1
"HID508314",0,1,2,1,0,0,NA,1,1,NA,NA
"HID508397",0,1,2,1,1,0,NA,1,1,1,NA
"HID508502",0,1,2,1,0,1,NA,1,0,1,NA
"HID508527",0,1,2,1,0,0,NA,1,1,1,NA
"HID508669",0,1,2,1,0,0,NA,1,0,1,NA
"HID508717",1,1,2,1,0,0,NA,1,1,1,NA
"HID508897",0,2,2,1,1,0,NA,1,1,NA,1
"HID508921",0,1,2,1,1,1,NA,1,1,2,NA
"HID508995",0,1,2,0,0,0,NA,1,0,1,NA
"HID509078",0,1,2,1,0,0,NA,1,1,1,NA
"HID509093",1,1,2,1,0,0,NA,1,0,1,NA
"HID509175",0,1,2,1,0,0,NA,1,1,1,1
"HID509334",0,1,2,1,0,0,NA,1,0,1,NA
"HID509422",0,1,2,1,0,0,NA,1,1,2,NA
"HID509443",0,1,2,0,0,0,NA,1,0,1,1
"HID509536",0,1,2,1,1,0,NA,1,0,1,NA
"HID509550",0,1,2,1,0,0,NA,1,1,1,1
"HID509554",0,1,2,NA,0,0,NA,1,0,1,NA
"HID509744",0,2,2,1,0,0,NA,1,1,2,2
"HID509924",1,1,2,1,0,0,NA,1,1,2,2
"HID509953",0,1,2,1,0,0,NA,0,1,1,2
"HID510018",0,1,2,1,0,0,NA,1,1,2,1
"HID510087",0,1,2,0,0,0,NA,1,0,1,1
"HID510159",1,1,2,1,0,0,NA,1,1,2,NA
"HID510402",0,1,2,1,0,0,NA,1,1,1,NA
"HID510564",0,2,2,1,1,0,NA,1,1,1,1
"HID510591",0,1,2,1,0,0,NA,1,0,1,NA
"HID510746",0,1,2,1,0,0,NA,1,1,NA,1
"HID510800",0,1,2,1,0,0,NA,1,0,1,NA
"HID510816",0,1,2,1,0,0,NA,1,1,1,NA
"HID510817",0,1,2,1,0,0,NA,1,1,1,NA
"HID510821",0,2,2,1,0,1,NA,1,1,1,1
"HID510836",1,1,2,1,1,1,NA,1,1,2,1
"HID510849",0,1,2,1,0,0,NA,1,1,1,1
"HID510874",0,1,2,0,0,0,NA,1,0,2,NA
"HID510937",1,1,2,1,1,0,NA,1,1,1,NA
"HID511218",0,2,2,0,0,0,NA,1,1,2,2
"HID511240",0,1,2,1,0,0,NA,1,0,NA,1
"HID511286",0,1,2,1,1,1,NA,1,1,2,NA
"HID511298",1,1,2,1,0,1,NA,1,1,2,1
"HID511323",1,1,2,1,1,0,NA,1,0,1,NA
"HID511375",0,1,2,1,0,0,NA,1,1,1,NA
"HID511387",0,1,2,0,0,0,NA,1,1,NA,1
"HID511536",0,1,2,0,0,0,NA,1,0,1,NA
"HID511594",0,1,2,1,0,0,NA,1,1,1,NA
"HID511628",0,1,2,0,0,1,NA,1,0,1,NA
"HID512326",0,1,2,0,0,0,NA,1,0,NA,2
"HID512369",0,1,2,1,0,0,NA,1,0,NA,1
"HID512381",1,1,2,NA,0,0,NA,1,0,1,NA
"HID512652",0,1,2,1,0,0,NA,1,1,1,NA
"HID512653",0,1,2,1,1,0,NA,1,0,2,NA
"HID512699",0,1,2,1,0,0,NA,1,0,NA,1
"HID512711",1,1,2,1,1,0,NA,1,1,2,NA
"HID512756",0,1,2,1,0,0,NA,1,0,1,NA
"HID512861",0,1,2,1,0,0,NA,1,1,1,1
"HID512865",0,1,2,1,0,0,NA,1,1,1,NA
"HID512998",0,1,2,1,0,0,NA,1,0,NA,1
"HID513035",0,1,2,1,0,0,NA,1,1,1,NA
"HID513452",1,1,2,1,0,0,NA,1,1,1,1
"HID513469",0,1,2,1,0,0,NA,0,1,1,NA
"HID513717",1,1,2,0,0,0,NA,1,1,2,NA
"HID513901",0,1,2,1,0,0,NA,1,0,1,NA
"HID513902",0,2,2,1,0,0,NA,1,1,1,NA
"HID513914",0,1,2,1,0,0,NA,1,0,1,1
"HID514052",1,2,2,NA,0,0,NA,1,0,2,2
"HID514105",1,1,2,1,0,0,NA,1,1,1,NA
"HID514115",0,1,2,0,0,0,NA,1,1,1,NA
"HID514136",0,1,2,1,0,0,NA,1,1,1,1
"HID514171",0,1,2,1,0,1,NA,1,1,1,1
"HID514214",0,1,2,1,0,0,NA,0,0,NA,1
"HID514270",0,1,2,1,0,0,NA,1,0,1,NA
"HID514283",0,1,2,1,0,0,NA,1,1,1,1
"HID514316",0,2,2,0,0,0,NA,1,1,1,NA
"HID514376",0,1,2,1,1,0,NA,1,0,2,1
"HID514400",1,1,2,NA,0,0,NA,1,0,1,1
"HID514450",0,2,2,1,0,0,NA,1,0,NA,NA
"HID514492",0,1,2,1,0,0,NA,1,1,2,NA
"HID514551",0,1,2,1,0,0,NA,1,1,NA,1
"HID514571",0,1,2,1,0,0,NA,1,1,1,1
"HID514593",0,2,2,1,1,0,NA,1,1,1,1
"HID514652",1,1,2,1,1,0,NA,1,1,1,NA
"HID514675",1,1,2,0,0,0,NA,0,1,1,NA
"HID514690",0,1,2,1,0,0,NA,1,1,1,1
"HID514707",1,1,2,1,0,0,NA,1,1,1,1
"HID514733",0,1,2,0,1,0,NA,1,1,1,1
"HID514746",1,1,2,1,0,0,NA,1,1,2,NA
"HID514748",1,1,2,1,0,0,NA,1,1,1,1
"HID514803",0,1,2,1,0,0,NA,1,1,1,NA
"HID514979",0,1,2,1,0,0,NA,0,0,1,1
"HID515024",0,1,2,1,1,0,NA,1,1,1,1
"HID515078",0,2,2,1,0,0,NA,1,1,2,NA
"HID515125",0,1,2,1,0,0,NA,1,1,NA,1
"HID515314",1,1,2,0,0,0,NA,1,0,1,1
"HID515355",0,1,2,1,0,0,NA,1,1,2,1
"HID515415",0,1,2,1,0,0,NA,1,1,1,NA
"HID515664",0,1,2,0,1,0,NA,1,0,1,NA
"HID515681",0,1,2,1,0,0,NA,1,1,NA,1
"HID515813",0,2,2,1,1,1,NA,1,0,1,NA
"HID515823",0,1,2,1,0,1,NA,1,1,1,NA
"HID516004",0,1,2,1,0,0,NA,1,0,1,NA
"HID516027",0,1,2,0,0,0,NA,1,1,1,NA
"HID516036",0,1,2,1,0,0,NA,1,1,1,NA
"HID516132",0,1,2,1,0,0,NA,1,1,1,NA
"HID516380",0,1,2,0,0,0,NA,1,0,1,1
"HID516446",0,1,2,1,0,0,NA,1,1,1,1
"HID516475",0,1,2,1,1,0,NA,1,1,1,1
"HID516522",1,1,2,1,0,0,NA,1,1,2,NA
"HID516523",0,1,2,0,0,0,NA,1,1,1,1
"HID516529",0,1,2,1,1,0,NA,1,1,1,NA
"HID516553",0,1,2,1,0,1,NA,1,1,1,1
"HID516641",0,1,2,1,0,1,NA,1,1,1,1
"HID516732",1,2,2,1,0,0,NA,1,1,2,2
"HID516760",0,1,2,1,0,0,NA,1,1,2,NA
"HID516824",1,1,2,0,0,0,NA,1,1,1,NA
"HID516963",0,1,2,1,1,0,NA,1,1,2,2
"HID517113",0,1,2,1,0,0,NA,1,1,1,NA
"HID517207",0,2,2,1,0,0,NA,1,1,1,NA
"HID517210",0,1,2,0,0,0,NA,1,1,NA,2
"HID517243",1,1,2,1,0,0,NA,1,1,1,NA
"HID517294",1,1,2,1,0,0,NA,1,1,1,NA
"HID517338",0,1,2,1,0,0,NA,1,1,2,1
"HID517409",1,1,2,1,0,0,NA,1,1,1,1
"HID517474",1,1,2,0,0,0,NA,1,0,1,NA
"HID517626",1,1,2,1,0,0,NA,1,1,1,NA
"HID517674",1,1,2,0,0,0,NA,0,0,NA,1
"HID518155",0,1,2,1,0,0,NA,1,1,1,1
"HID518171",0,1,2,0,0,0,NA,1,0,1,NA
"HID518187",0,1,2,1,0,0,NA,1,1,1,NA
"HID518301",0,1,2,1,0,0,NA,1,1,NA,2
"HID518571",1,1,1,1,0,0,NA,1,1,1,NA
"HID518582",1,1,2,1,0,0,NA,0,0,2,NA
"HID518592",0,1,2,1,0,0,NA,1,1,1,1
"HID518713",0,1,2,NA,0,0,NA,1,0,1,1
"HID518832",0,1,2,1,0,0,NA,1,1,2,1
"HID519032",0,1,2,1,0,0,NA,1,1,1,NA
"HID519066",0,1,2,1,0,0,NA,1,0,1,NA
"HID519096",0,1,2,1,0,0,NA,1,0,1,NA
"HID519200",0,1,2,1,0,0,NA,1,1,1,1
"HID519347",0,1,2,1,0,0,NA,1,1,NA,1
"HID519397",0,1,2,1,0,0,NA,1,1,2,1
